surface_m2,nb_pieces,etage,ascenseur,temps_metro,annee_construction,quartier,balcon_terrasse_m2,etat_bien,stationnement,prix_eur
29,1,5,0,6,1956,Presqu'île,1,bon,0,199800
62,3,1,0,7,1907,Vieux Lyon,2,à rénover,0,305900
55,3,14,0,6,1932,Croix-Rousse,9,bon,0,377100
59,3,4,1,6,1972,Croix-Rousse,2,à rénover,1,341100
78,3,8,0,9,1930,Croix-Rousse,4,bon,0,480100
200,7,3,0,2,1980,Part-Dieu,7,neuf,1,1408500
70,3,2,0,4,1976,Presqu'île,3,bon,1,503700
23,1,3,0,8,2011,Monplaisir,5,bon,1,161600
43,2,9,0,8,1961,Part-Dieu,4,bon,0,273900
22,1,15,0,5,1966,Presqu'île,8,bon,1,183800
22,1,4,0,7,1896,Croix-Rousse,1,bon,0,129900
36,2,10,1,5,1974,Croix-Rousse,11,à rénover,0,230600
80,3,5,0,10,1990,Confluence,2,bon,1,496900
34,2,9,0,8,1963,Croix-Rousse,3,bon,1,233100
43,2,6,1,3,1941,Part-Dieu,1,neuf,0,284900
70,3,13,0,6,1998,Confluence,9,neuf,1,520900
96,6,10,1,3,2024,Part-Dieu,9,neuf,1,730100
33,2,6,0,9,1999,Monplaisir,7,bon,0,208000
180,7,14,1,5,1979,Monplaisir,0,neuf,0,1218100
38,2,12,1,9,2025,Confluence,11,bon,1,278900
48,2,11,0,5,1959,Vieux Lyon,6,à rénover,0,284300
112,5,12,1,7,1979,Croix-Rousse,4,à rénover,0,674900
64,3,11,1,8,1935,Croix-Rousse,2,bon,0,416900
150,7,9,0,7,2006,Confluence,11,bon,1,1018000
38,1,15,1,5,1941,Croix-Rousse,0,à rénover,0,220800
57,3,15,1,6,1982,Presqu'île,9,bon,0,441000
34,1,12,0,5,1951,Vieux Lyon,10,à rénover,0,210100
37,2,11,1,7,1969,Part-Dieu,5,neuf,0,258100
53,3,12,1,7,1985,Vieux Lyon,11,bon,0,365700
41,2,15,0,5,1908,Vieux Lyon,9,à rénover,0,239500
200,7,1,0,3,1977,Presqu'île,0,à rénover,1,1213200
41,2,9,1,7,1987,Monplaisir,8,bon,1,270100
31,1,2,0,6,1964,Vieux Lyon,2,bon,1,211600
74,4,3,0,7,1923,Croix-Rousse,2,bon,0,445000
25,1,14,0,8,2011,Monplaisir,9,bon,1,186900
106,5,8,0,8,1892,Vieux Lyon,3,à rénover,0,533400
30,1,3,0,6,1960,Vieux Lyon,0,à rénover,0,159100
102,5,15,1,4,1931,Part-Dieu,7,bon,0,665000
79,4,10,0,4,1972,Part-Dieu,2,à rénover,0,454300
39,2,1,0,6,2019,Confluence,1,bon,1,268200
87,4,3,0,5,1986,Presqu'île,0,à rénover,1,541900
35,2,2,0,7,1959,Presqu'île,0,à rénover,0,196700
18,1,7,0,9,1959,Croix-Rousse,1,bon,0,115500
68,3,14,0,4,1993,Part-Dieu,0,neuf,0,484900
21,1,12,0,6,1959,Part-Dieu,10,bon,0,144800
25,1,2,0,5,1990,Part-Dieu,4,bon,1,174200
99,5,8,1,5,1995,Part-Dieu,0,neuf,1,712300
25,1,4,0,6,1944,Croix-Rousse,7,bon,0,165200
27,1,7,0,4,1951,Presqu'île,8,à rénover,0,176400
39,2,12,1,6,1907,Vieux Lyon,2,à rénover,0,210200
59,3,7,0,2,1954,Presqu'île,4,à rénover,0,369100
99,5,5,0,6,1994,Monplaisir,3,bon,1,605900
34,2,13,0,7,1975,Part-Dieu,11,à rénover,1,215700
45,2,9,1,4,1924,Croix-Rousse,0,bon,0,288300
39,2,11,0,7,1938,Croix-Rousse,4,à rénover,0,216900
42,2,2,0,6,1976,Part-Dieu,3,à rénover,1,231200
33,1,1,0,5,1928,Vieux Lyon,4,à rénover,0,177500
37,2,12,1,7,1949,Croix-Rousse,5,bon,0,257600
59,3,1,0,6,1904,Vieux Lyon,0,neuf,0,362900
25,1,2,0,6,1966,Part-Dieu,4,bon,0,151500
44,2,13,0,7,1923,Croix-Rousse,5,à rénover,0,252700
28,1,12,1,4,1985,Part-Dieu,2,bon,0,183500
19,1,14,0,6,1983,Monplaisir,5,bon,1,140100
59,3,14,1,6,1994,Confluence,7,à rénover,1,363300
42,2,12,0,9,1940,Croix-Rousse,4,bon,0,264700
31,1,15,1,4,1978,Presqu'île,6,bon,1,253100
102,5,5,0,5,1956,Vieux Lyon,1,à rénover,1,579500
31,1,9,1,10,1926,Vieux Lyon,2,bon,0,191500
41,2,14,0,6,1963,Part-Dieu,7,à rénover,0,244300
23,1,2,0,5,1934,Vieux Lyon,0,neuf,0,146600
76,3,14,1,4,1984,Part-Dieu,4,à rénover,1,452500
38,2,1,0,6,1915,Vieux Lyon,0,neuf,0,244100
58,3,9,0,7,2025,Part-Dieu,3,neuf,1,427400
105,6,8,1,8,1933,Vieux Lyon,0,bon,0,635900
36,2,9,1,5,1920,Vieux Lyon,1,neuf,0,245800
34,2,8,1,9,1936,Croix-Rousse,5,à rénover,0,187700
78,3,0,0,3,2011,Presqu'île,1,neuf,0,574400
46,2,15,1,3,1974,Part-Dieu,1,bon,1,329500
28,1,8,0,3,1942,Presqu'île,10,bon,0,203900
57,3,12,0,9,1986,Confluence,6,à rénover,1,335600
19,1,5,0,4,1951,Presqu'île,2,à rénover,0,116800
60,3,5,0,6,1921,Croix-Rousse,0,neuf,1,409100
26,1,12,0,4,1993,Presqu'île,6,bon,0,199300
52,2,11,0,3,1938,Presqu'île,6,neuf,0,390700
37,2,7,0,5,1941,Vieux Lyon,6,bon,0,235500
32,1,5,0,5,1986,Part-Dieu,4,bon,0,203600
31,1,9,0,4,1970,Part-Dieu,7,à rénover,0,185700
39,2,14,0,6,1983,Monplaisir,8,bon,1,270500
30,1,13,0,7,1932,Vieux Lyon,5,neuf,0,214700
23,1,13,1,5,1998,Part-Dieu,10,bon,1,186200
24,1,1,0,8,1913,Vieux Lyon,3,à rénover,0,122200
41,2,12,1,6,1952,Croix-Rousse,9,neuf,0,304600
18,1,7,0,6,1995,Croix-Rousse,8,neuf,1,157100
38,2,1,0,3,1996,Presqu'île,4,neuf,1,305500
39,2,8,0,5,2007,Monplaisir,8,à rénover,1,235000
24,1,2,0,5,1986,Part-Dieu,2,bon,1,161900
62,3,7,0,1,2000,Presqu'île,0,bon,1,473100
52,2,0,0,5,1957,Part-Dieu,3,à rénover,0,255800
41,2,8,0,9,1937,Vieux Lyon,0,bon,0,251100
127,6,8,1,8,1964,Monplaisir,3,à rénover,0,649100
40,2,2,1,6,1976,Presqu'île,3,à rénover,1,256900
49,2,3,0,8,1925,Monplaisir,4,neuf,0,287300
48,2,6,0,7,1943,Vieux Lyon,2,bon,0,293900
38,2,14,0,6,1957,Part-Dieu,5,à rénover,0,214900
51,2,8,1,6,1908,Vieux Lyon,2,bon,0,313000
39,2,7,0,5,1989,Part-Dieu,0,bon,0,250000
102,5,3,0,2,1969,Presqu'île,0,neuf,0,743600
33,1,9,0,8,1971,Monplaisir,5,à rénover,0,175900
27,1,0,0,3,1966,Part-Dieu,2,à rénover,1,156800
46,2,9,1,5,1969,Croix-Rousse,3,bon,0,319000
45,2,13,1,6,1956,Monplaisir,0,bon,1,289000
85,4,5,0,4,2022,Confluence,0,neuf,1,617400
54,3,13,1,10,1988,Monplaisir,2,bon,1,351100
49,2,9,1,5,1979,Presqu'île,0,bon,0,352300
25,1,13,0,6,1934,Vieux Lyon,4,à rénover,0,141100
61,3,2,0,7,1963,Croix-Rousse,0,bon,0,374200
43,2,1,0,6,1930,Vieux Lyon,1,à rénover,1,240300
26,1,10,0,3,1987,Presqu'île,9,bon,0,205000
58,3,11,1,6,1947,Vieux Lyon,8,bon,0,399500
64,3,10,0,8,1926,Croix-Rousse,0,à rénover,0,343600
18,1,0,0,8,1989,Monplaisir,0,neuf,1,124600
53,2,8,0,2,1959,Presqu'île,8,neuf,0,402800
61,3,15,0,6,2025,Confluence,8,neuf,1,482200
48,2,14,1,4,1945,Vieux Lyon,5,bon,0,330300
29,2,3,0,8,1948,Croix-Rousse,8,bon,0,188600
41,2,11,0,8,1902,Croix-Rousse,5,bon,0,255300
83,4,10,0,8,1934,Croix-Rousse,2,bon,0,535000
47,2,5,0,9,1963,Confluence,4,bon,1,296000
59,2,2,1,5,1976,Part-Dieu,0,à rénover,1,332100
47,2,2,0,8,1973,Croix-Rousse,0,bon,1,312600
45,2,6,0,8,1986,Monplaisir,0,bon,1,269900
75,3,0,0,6,2015,Part-Dieu,0,bon,1,493100
18,1,2,0,2,1943,Presqu'île,0,bon,0,122200
33,1,5,0,5,1971,Part-Dieu,4,bon,1,217800
62,3,1,0,8,1937,Croix-Rousse,3,bon,0,378100
67,4,7,1,6,2025,Monplaisir,3,neuf,1,474300
43,2,12,0,2,1988,Presqu'île,8,bon,0,325700
36,2,9,1,8,1975,Croix-Rousse,4,bon,0,241100
47,3,9,0,3,1921,Vieux Lyon,5,bon,0,306100
28,1,5,0,7,1966,Part-Dieu,0,bon,0,167200
27,1,12,1,7,2022,Monplaisir,4,neuf,1,203700
37,2,12,1,1,1958,Presqu'île,0,neuf,0,286300
110,5,6,1,5,1991,Part-Dieu,2,bon,1,715900
48,2,2,0,6,1903,Vieux Lyon,0,bon,0,278300
51,2,13,1,4,1967,Presqu'île,5,bon,0,369300
29,1,4,0,4,2025,Confluence,4,bon,1,220200
26,1,11,0,6,1893,Croix-Rousse,4,bon,0,165800
34,2,8,1,7,1998,Monplaisir,7,bon,1,234300
63,2,10,0,6,1996,Confluence,2,bon,0,413300
26,1,3,0,5,1945,Croix-Rousse,0,neuf,0,170400
85,4,3,0,7,1978,Part-Dieu,6,à rénover,1,451700
23,1,3,0,4,1970,Presqu'île,4,bon,0,164300
63,3,8,0,8,1900,Vieux Lyon,4,à rénover,0,315300
21,1,0,0,8,2016,Confluence,1,neuf,1,157500
40,2,13,1,3,1926,Presqu'île,5,neuf,0,305400
18,1,11,1,6,2016,Monplaisir,2,bon,1,135200
33,1,0,0,6,1915,Vieux Lyon,0,bon,0,196900
80,3,4,0,3,1957,Presqu'île,0,bon,1,554200
33,1,3,0,5,1965,Monplaisir,0,bon,0,194800
49,2,4,0,4,2013,Monplaisir,9,bon,1,338200
102,5,7,0,4,1959,Monplaisir,0,à rénover,1,539500
25,1,5,0,3,2024,Presqu'île,6,neuf,0,201300
92,4,13,0,8,1961,Croix-Rousse,5,à rénover,0,541600
30,1,5,0,4,1946,Confluence,8,bon,1,214400
64,3,4,1,7,1979,Monplaisir,0,bon,1,386500
37,2,2,0,5,1960,Vieux Lyon,0,bon,0,229200
49,2,3,0,6,1933,Croix-Rousse,1,à rénover,0,252200
40,2,11,0,4,2011,Presqu'île,9,neuf,1,346400
53,2,8,0,6,1988,Part-Dieu,8,bon,0,347500
18,1,2,0,4,1959,Vieux Lyon,0,bon,0,112300
37,2,4,0,5,1961,Monplaisir,2,bon,0,221800
30,1,2,0,6,2010,Confluence,4,bon,0,195300
25,1,15,0,6,2008,Part-Dieu,6,bon,1,192000
24,1,9,0,2,1987,Part-Dieu,4,bon,1,176500
86,4,2,0,6,1990,Part-Dieu,3,bon,1,546900
28,1,13,1,8,1958,Monplaisir,8,bon,1,200200
44,2,12,0,5,2014,Part-Dieu,5,bon,1,316800
47,2,4,0,6,1968,Monplaisir,0,à rénover,1,251400
26,1,12,0,3,1953,Presqu'île,8,bon,0,195900
41,2,10,0,1,1993,Presqu'île,10,bon,0,324200
30,1,15,1,1,2008,Part-Dieu,10,bon,1,243200
48,2,11,0,8,1983,Confluence,6,neuf,1,346900
20,1,13,1,4,1930,Vieux Lyon,5,à rénover,0,122200
79,4,7,0,7,2021,Part-Dieu,6,bon,1,532100
34,1,9,0,9,1972,Monplaisir,2,bon,1,219400
30,1,11,1,6,1980,Monplaisir,8,bon,0,200900
55,3,8,1,7,1948,Croix-Rousse,4,bon,0,361500
43,2,11,0,2,2015,Part-Dieu,12,bon,1,327500
29,1,14,1,7,1918,Croix-Rousse,8,bon,0,198200
55,3,0,0,5,1974,Presqu'île,6,à rénover,0,333800
34,1,15,1,4,1943,Presqu'île,4,bon,0,248000
46,2,13,1,7,2008,Vieux Lyon,16,neuf,1,379700
67,3,14,0,8,1929,Croix-Rousse,7,bon,0,434400
36,2,6,1,1,1951,Presqu'île,1,bon,0,251300
62,3,1,0,3,1937,Presqu'île,0,à rénover,0,358700
31,2,5,1,6,2021,Monplaisir,10,neuf,1,237900
21,1,1,0,4,1968,Part-Dieu,0,à rénover,1,125800
44,2,11,0,7,1959,Vieux Lyon,6,bon,0,292800
46,2,5,0,3,1983,Part-Dieu,0,bon,0,290300
40,2,7,0,5,1937,Vieux Lyon,4,à rénover,0,218700
31,2,9,1,2,1922,Presqu'île,4,à rénover,0,194300
54,3,12,0,5,1970,Monplaisir,8,bon,0,346000
47,2,3,0,7,1930,Vieux Lyon,0,bon,0,286000
59,3,3,0,6,1925,Vieux Lyon,4,bon,0,362200
39,2,14,1,7,1943,Vieux Lyon,2,à rénover,0,222700
62,3,14,0,7,1965,Croix-Rousse,2,à rénover,0,365400
30,1,15,1,10,2014,Confluence,5,bon,1,219500
52,2,14,1,6,1956,Part-Dieu,4,bon,0,328100
18,1,12,1,5,1990,Monplaisir,8,neuf,0,137400
127,6,5,1,5,1994,Croix-Rousse,3,bon,1,876400
52,2,9,0,4,2025,Part-Dieu,5,neuf,1,388600
43,2,8,0,6,1989,Monplaisir,1,bon,0,261700
38,2,2,0,9,2025,Croix-Rousse,8,bon,0,262900
47,2,14,1,6,2001,Part-Dieu,6,bon,1,333600
30,1,1,0,5,2008,Monplaisir,9,bon,1,206400
49,2,11,1,4,2003,Part-Dieu,3,bon,1,353300
104,5,9,1,4,1983,Presqu'île,3,bon,0,748900
18,1,12,1,5,1995,Presqu'île,9,neuf,0,153000
55,3,12,0,6,1937,Presqu'île,6,bon,0,379600
47,2,9,0,7,1981,Part-Dieu,2,bon,1,301100
60,3,7,0,6,1920,Croix-Rousse,6,bon,0,386300
61,3,10,0,4,1958,Part-Dieu,7,bon,0,398700
34,2,9,1,7,1906,Vieux Lyon,5,bon,0,218400
40,2,4,0,4,1972,Part-Dieu,0,à rénover,0,208400
60,2,4,0,8,1996,Confluence,0,neuf,1,409900
57,2,13,0,9,2002,Part-Dieu,4,neuf,1,406100
75,3,6,0,7,1944,Monplaisir,2,à rénover,1,375100
52,2,13,0,11,1958,Croix-Rousse,3,bon,1,344600
36,2,10,1,5,2003,Presqu'île,7,à rénover,1,252700
24,1,1,0,5,1941,Presqu'île,4,bon,0,163800
94,5,11,0,5,1945,Croix-Rousse,9,à rénover,0,554500
35,2,4,0,4,1946,Presqu'île,0,neuf,0,245000
40,2,1,0,8,1987,Monplaisir,0,à rénover,1,201500
40,2,2,0,9,1979,Croix-Rousse,6,bon,0,259200
38,2,2,0,4,1907,Presqu'île,3,bon,0,237000
32,1,12,1,6,1966,Croix-Rousse,7,bon,0,222300
37,2,15,1,5,1967,Presqu'île,7,bon,0,276800
23,1,9,0,6,2007,Part-Dieu,7,neuf,1,184500
64,2,5,0,7,1958,Monplaisir,2,bon,1,389700
20,1,13,0,9,2000,Confluence,5,bon,1,153100
20,1,11,0,6,1935,Part-Dieu,7,bon,0,134600
30,1,6,0,4,2000,Part-Dieu,0,à rénover,0,170400
38,2,0,0,7,2025,Confluence,7,à rénover,1,238300
28,1,7,0,5,1909,Vieux Lyon,0,à rénover,0,152000
79,4,1,0,4,1929,Vieux Lyon,6,à rénover,0,429800
32,2,12,0,4,1973,Part-Dieu,4,bon,0,208600
82,3,14,1,5,1967,Monplaisir,3,à rénover,1,456700
37,2,12,0,6,1960,Vieux Lyon,4,bon,0,249900
35,1,13,1,8,1968,Part-Dieu,8,bon,0,230600
54,2,14,1,5,1965,Part-Dieu,8,bon,0,363700
37,2,0,0,7,1972,Monplaisir,2,à rénover,1,196300
56,3,5,1,6,1961,Croix-Rousse,9,bon,0,377200
56,2,11,1,4,1978,Vieux Lyon,8,bon,0,394800
58,2,14,0,7,2019,Monplaisir,5,neuf,1,420000
103,5,13,0,7,2025,Confluence,12,bon,1,721200
56,3,4,1,5,1956,Vieux Lyon,0,à rénover,0,309800
23,1,5,0,9,1933,Monplaisir,9,bon,0,142100
52,3,0,0,7,1916,Vieux Lyon,2,bon,1,324100
83,4,14,1,6,1952,Croix-Rousse,5,à rénover,0,490900
112,5,4,0,6,1923,Croix-Rousse,5,neuf,0,728100
50,3,4,0,4,1972,Part-Dieu,7,à rénover,1,293200
34,1,1,0,4,1940,Presqu'île,0,bon,0,224300
65,3,2,0,7,1943,Croix-Rousse,5,à rénover,0,350500
45,2,4,0,6,1948,Monplaisir,1,à rénover,1,226700
72,4,4,0,6,1973,Monplaisir,3,à rénover,1,378900
21,1,13,1,5,1953,Croix-Rousse,4,à rénover,0,129000
34,2,9,1,6,1985,Part-Dieu,4,bon,1,244100
63,2,13,0,6,1965,Vieux Lyon,5,bon,0,426000
49,2,2,0,8,1987,Croix-Rousse,2,bon,1,319800
27,1,11,1,6,1990,Monplaisir,5,neuf,1,204300
123,5,14,0,5,1961,Presqu'île,12,à rénover,0,789300
98,5,4,0,3,1979,Presqu'île,7,à rénover,1,636600
71,4,9,0,1,1949,Presqu'île,5,bon,0,510300
46,2,0,0,8,1996,Confluence,3,bon,1,300200
35,2,3,0,4,1963,Monplaisir,3,à rénover,1,194600
63,3,2,0,9,2000,Confluence,7,bon,1,413100
40,2,6,1,3,2022,Part-Dieu,4,neuf,1,312000
70,3,13,0,6,1965,Presqu'île,2,bon,0,499300
29,1,8,0,5,1976,Part-Dieu,4,bon,1,204000
42,2,11,1,6,1968,Croix-Rousse,4,à rénover,0,256400
34,2,14,1,7,1970,Presqu'île,6,à rénover,1,233300
70,3,3,0,5,1968,Part-Dieu,4,à rénover,0,377100
33,1,7,0,7,1956,Vieux Lyon,0,à rénover,0,176700
141,6,8,1,5,1978,Part-Dieu,0,à rénover,1,812300
80,3,13,1,5,1949,Croix-Rousse,3,neuf,0,562700
37,2,9,1,4,2025,Part-Dieu,4,neuf,1,289700
64,3,12,1,7,1976,Part-Dieu,10,bon,1,430500
51,2,1,0,6,1977,Part-Dieu,4,bon,1,335400
50,2,0,0,8,1975,Croix-Rousse,2,à rénover,0,270300
84,4,12,1,6,1940,Vieux Lyon,1,à rénover,0,473900
85,5,6,0,9,1929,Croix-Rousse,2,bon,0,510000
44,2,11,0,5,1971,Part-Dieu,5,bon,1,302300
48,2,3,1,8,1947,Croix-Rousse,1,à rénover,0,257000
62,2,2,0,9,1948,Vieux Lyon,4,bon,0,381400
90,5,12,1,7,1985,Monplaisir,8,neuf,0,604000
23,1,0,0,6,1936,Vieux Lyon,2,bon,0,141700
57,3,6,0,3,1919,Presqu'île,3,bon,0,387600
48,2,8,0,7,2019,Confluence,6,bon,1,341300
25,1,15,0,4,1977,Presqu'île,14,bon,0,205700
28,1,12,1,9,1945,Croix-Rousse,7,bon,0,189600
38,2,4,0,6,1989,Croix-Rousse,0,bon,1,263500
52,2,3,0,9,1976,Croix-Rousse,4,à rénover,1,308100
18,1,9,1,7,1970,Monplaisir,7,bon,1,136600
34,2,2,0,7,1945,Croix-Rousse,0,à rénover,0,179900
52,2,12,1,9,2025,Confluence,8,bon,1,374400
46,2,4,0,6,1924,Monplaisir,8,bon,0,268400
25,1,9,0,2,1963,Presqu'île,5,à rénover,0,162400
85,4,13,1,5,1989,Part-Dieu,10,neuf,0,622600
58,2,8,1,5,1969,Part-Dieu,0,à rénover,1,339700
45,2,1,0,3,1919,Vieux Lyon,0,neuf,0,286400
52,2,2,0,5,1925,Presqu'île,0,bon,0,332400
65,3,4,0,3,1976,Vieux Lyon,1,bon,0,428600
54,2,2,0,8,1982,Croix-Rousse,3,bon,0,351300
65,3,9,0,1,1993,Presqu'île,6,bon,1,501900
39,2,5,0,4,1954,Monplaisir,0,bon,0,228600
95,4,11,0,6,1964,Confluence,4,bon,0,581100
59,3,6,1,5,1988,Monplaisir,1,bon,1,389700
51,2,0,0,5,1977,Part-Dieu,0,bon,1,320600
31,1,8,0,4,1945,Presqu'île,0,bon,0,213200
49,2,11,1,3,1974,Part-Dieu,2,neuf,1,357700
46,2,12,0,3,1979,Presqu'île,6,bon,0,346200
31,1,14,0,10,2006,Confluence,10,neuf,1,245800
49,3,10,0,5,1987,Part-Dieu,0,bon,1,330200
52,2,6,1,3,1910,Presqu'île,3,bon,0,344700
68,3,5,0,4,1985,Part-Dieu,4,neuf,1,483200
36,2,8,0,10,2016,Monplaisir,4,bon,1,232500
22,1,12,0,7,1961,Part-Dieu,3,neuf,1,161900
18,1,3,0,8,1980,Croix-Rousse,0,neuf,0,119700
45,2,14,1,4,1966,Monplaisir,9,bon,1,321100
74,4,7,0,9,2022,Confluence,10,neuf,1,533700
68,3,15,1,9,2025,Confluence,8,bon,1,483900
32,1,7,0,6,1926,Vieux Lyon,1,bon,0,196100
183,7,13,0,6,2004,Presqu'île,9,bon,1,1390700
60,3,4,0,11,1969,Croix-Rousse,6,bon,0,377900
30,2,9,0,7,1962,Croix-Rousse,6,à rénover,1,199200
59,2,13,1,4,1920,Part-Dieu,6,bon,0,363800
52,2,8,0,8,1960,Croix-Rousse,6,à rénover,0,293900
51,2,10,1,9,1986,Confluence,10,neuf,0,363000
45,2,3,1,6,1914,Vieux Lyon,0,neuf,0,296500
200,7,0,0,9,1997,Croix-Rousse,2,bon,1,1278600
55,2,2,1,5,1955,Monplaisir,0,à rénover,0,270100
36,1,8,0,9,1916,Croix-Rousse,5,bon,0,224700
38,2,10,0,9,1934,Croix-Rousse,6,à rénover,1,227800
54,3,11,1,6,1964,Monplaisir,7,bon,1,352300
42,2,11,1,4,1910,Vieux Lyon,5,neuf,0,297300
28,1,1,0,6,1951,Part-Dieu,3,à rénover,0,142900
55,2,0,0,5,1986,Croix-Rousse,0,bon,0,354100
22,1,9,0,5,1996,Monplaisir,9,à rénover,1,148100
52,2,6,0,3,1973,Part-Dieu,6,bon,1,348000
43,2,14,0,8,1942,Croix-Rousse,4,bon,0,282300
44,2,0,0,7,1973,Monplaisir,3,bon,1,278200
64,4,7,0,7,1973,Monplaisir,6,à rénover,0,337400
43,2,6,0,6,1946,Part-Dieu,0,à rénover,0,220900
53,3,1,0,7,1916,Croix-Rousse,4,à rénover,0,266800
27,1,15,1,8,2016,Confluence,7,à rénover,1,182800
51,2,8,0,8,2025,Confluence,6,bon,1,359800
37,2,13,0,6,1927,Croix-Rousse,5,neuf,0,264200
20,1,8,0,5,1995,Presqu'île,0,neuf,0,153100
58,3,4,0,7,1968,Confluence,1,à rénover,0,309100
48,2,10,1,6,2003,Part-Dieu,10,neuf,0,352600
65,3,13,1,5,1977,Part-Dieu,6,à rénover,1,391500
24,1,6,0,8,1963,Croix-Rousse,5,bon,1,170600
18,1,7,0,4,1999,Part-Dieu,12,bon,1,152200
57,3,7,0,8,1959,Croix-Rousse,3,bon,0,376300
57,3,11,0,5,2005,Monplaisir,8,neuf,1,411200
23,1,9,0,7,1940,Vieux Lyon,7,neuf,0,161600
57,3,10,0,7,1977,Croix-Rousse,6,neuf,0,410500
18,1,14,0,6,2025,Confluence,9,bon,1,154500
27,1,2,0,7,1952,Croix-Rousse,0,à rénover,1,164300
63,3,11,1,6,1964,Vieux Lyon,4,à rénover,0,366000
31,1,12,0,2,1966,Presqu'île,2,neuf,0,238700
108,5,3,0,2,1901,Presqu'île,4,bon,0,708100
51,2,15,1,7,1988,Confluence,0,bon,1,354000
36,1,9,1,4,1947,Part-Dieu,6,bon,1,247500
73,3,12,1,7,1988,Presqu'île,5,neuf,0,560500
102,5,0,0,4,1919,Presqu'île,4,bon,0,645900
86,3,5,1,6,1972,Part-Dieu,4,bon,1,540300
18,1,11,1,7,1955,Part-Dieu,8,bon,1,134700
37,2,9,1,6,1997,Part-Dieu,6,neuf,1,279200
30,1,8,0,7,2017,Confluence,2,bon,1,222700
107,4,10,0,7,1976,Presqu'île,6,neuf,0,795600
55,2,10,0,7,2016,Confluence,4,neuf,1,410300
22,1,13,0,6,1955,Part-Dieu,0,à rénover,0,116800
43,2,9,0,7,1961,Monplaisir,5,neuf,1,292400
34,2,2,0,7,1984,Part-Dieu,2,bon,1,217100
21,1,9,1,5,1969,Presqu'île,4,bon,0,153800
33,1,14,0,6,1957,Monplaisir,9,bon,1,228800
70,3,15,0,4,1987,Monplaisir,13,bon,1,493500
106,5,0,1,7,1962,Croix-Rousse,2,à rénover,0,578400
80,3,6,0,4,2013,Part-Dieu,7,neuf,1,592300
42,2,6,0,3,1979,Presqu'île,1,bon,0,298200
49,2,0,0,8,1979,Croix-Rousse,1,bon,1,322500
34,1,8,0,7,1985,Monplaisir,1,bon,1,219500
41,2,4,0,5,1952,Part-Dieu,4,bon,1,260300
76,4,6,1,4,1980,Monplaisir,2,bon,1,489300
18,1,4,0,9,1968,Monplaisir,6,à rénover,0,94900
35,2,12,0,5,1917,Vieux Lyon,7,à rénover,0,198200
101,4,2,0,9,1951,Presqu'île,1,bon,0,640400
44,2,7,1,8,1983,Monplaisir,3,bon,1,287900
19,1,8,0,6,1977,Part-Dieu,6,bon,1,145200
55,3,5,0,3,1999,Part-Dieu,4,à rénover,1,321400
37,2,1,0,3,2025,Part-Dieu,6,neuf,1,277000
19,1,7,0,10,2024,Confluence,8,bon,1,147200
30,1,0,0,6,1979,Croix-Rousse,0,bon,0,187500
47,2,5,0,6,2013,Confluence,8,bon,1,330800
46,2,1,0,9,1924,Croix-Rousse,0,bon,0,262800
37,2,5,0,9,1944,Croix-Rousse,0,à rénover,0,196900
48,3,12,0,3,1914,Vieux Lyon,5,bon,0,313000
63,3,12,0,8,1984,Presqu'île,4,neuf,0,471500
143,6,5,1,1,2010,Monplaisir,7,bon,1,1067900
208,7,5,1,3,2024,Monplaisir,24,neuf,1,1560900
175,7,9,1,7,1996,Part-Dieu,7,neuf,0,1235600
154,6,5,1,5,1926,Part-Dieu,9,neuf,1,1044600
122,4,10,1,1,2024,Part-Dieu,27,bon,0,753000
186,7,5,1,3,1897,Croix-Rousse,27,bon,1,1314600
202,9,9,0,7,2006,Croix-Rousse,24,bon,1,1223400
108,4,4,1,5,2010,Croix-Rousse,10,neuf,0,694400
209,9,6,1,4,2004,Presqu'île,4,neuf,1,1687100
107,4,7,1,2,2001,Part-Dieu,9,neuf,0,734500
167,6,10,1,1,2018,Presqu'île,10,neuf,1,1401400
161,7,3,1,4,2019,Presqu'île,29,bon,1,1509600
143,6,4,1,1,1941,Part-Dieu,20,neuf,0,1107100
179,9,8,1,2,2012,Croix-Rousse,22,neuf,1,1782400
173,9,8,1,7,1945,Presqu'île,29,bon,1,1924100
91,4,10,1,2,1915,Croix-Rousse,21,neuf,0,804200
213,9,9,1,5,1937,Presqu'île,8,neuf,1,2230600
110,4,6,1,6,1995,Presqu'île,16,bon,1,665800
122,5,10,1,4,2024,Part-Dieu,17,bon,1,732500
122,6,5,1,2,2024,Presqu'île,4,neuf,0,911000
104,4,9,1,6,2006,Part-Dieu,18,neuf,1,848300
94,4,7,0,2,1936,Croix-Rousse,7,bon,1,854000
193,8,2,1,2,2008,Croix-Rousse,13,neuf,1,1652500
131,6,10,1,5,1920,Part-Dieu,23,bon,1,994500
73,3,4,1,5,1895,Presqu'île,14,bon,1,611200
178,7,8,1,7,1918,Presqu'île,9,bon,1,1718400
98,3,6,1,7,2007,Croix-Rousse,13,bon,0,728200
197,9,3,1,4,1903,Monplaisir,14,bon,1,1655900
134,7,7,1,6,1996,Croix-Rousse,17,bon,1,1083500
204,8,10,1,3,1892,Part-Dieu,15,neuf,1,1866100
154,6,6,1,7,1892,Croix-Rousse,22,bon,1,1275700
147,5,5,1,7,1903,Part-Dieu,28,neuf,1,1590000
182,7,6,1,4,2012,Part-Dieu,7,neuf,1,1803300
